Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
82.776087,TraderOne,Tick,364,344,20,-20,148200,148800,3287,131313,127313,OK
82.954283,TraderOne,Tick,364,344,20,-20,148200,148800,3287,131313,127313,OK
83.211582,TraderOne,Tick,364,344,20,-20,148300,148800,3287,131313,127313,OK
83.49781,TraderOne,Tick,364,344,20,-20,148300,148800,3287,131313,127313,OK
83.730647,TraderOne,Tick,364,344,20,-20,148300,148800,3287,131313,127313,OK
84.009259,TraderOne,Tick,364,344,20,-20,148400,149000,3287,131313,127313,OK
84.289008,TraderOne,Tick,364,344,20,-20,148400,149000,3287,131313,127313,OK
84.510319,TraderOne,Tick,364,344,20,-20,148400,149000,3287,131313,127313,OK
84.711225,TraderOne,Tick,364,344,20,-20,148400,149200,3287,131313,127313,OK
84.982401,TraderOne,Tick,380,344,36,-36,148600,149200,3762,140438,133238,OK
85.232831,TraderOne,Tick,380,344,36,-36,148600,149200,3762,140438,133238,OK
85.480636,TraderOne,Tick,380,344,36,-36,148600,149200,3762,140438,133238,OK
85.746699,TraderOne,Tick,380,344,36,-36,148800,149200,3762,140438,133238,OK
85.950874,TraderOne,Tick,380,344,36,-36,148800,149600,3762,140438,133238,OK
86.284525,TraderOne,Tick,380,344,36,-36,148900,149600,3762,140438,133238,OK
86.501325,TraderOne,Tick,380,344,36,-36,148900,149600,3762,140438,133238,OK
86.761663,TraderOne,Tick,380,344,36,-36,149600,149600,3762,140438,140438,OK
86.960872,TraderOne,Tick,380,344,36,-36,149600,149600,3762,140438,140438,OK
87.253217,TraderOne,Tick,380,344,36,-36,149600,149600,3762,140438,140438,OK
87.475245,TraderOne,Tick,380,344,36,-36,149600,149700,3762,140438,136838,OK
87.711379,TraderOne,Tick,380,344,36,-36,149600,149700,3762,140438,136838,OK
88.039877,TraderOne,Tick,380,344,36,-36,149600,149500,3762,140438,144038,OK
88.209109,TraderOne,Tick,380,344,36,-36,149600,149500,3762,140438,144038,OK
88.536092,TraderOne,Tick,380,344,36,-36,149600,149200,3762,140438,147638,OK
88.795493,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
89.044264,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
89.266288,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
89.500768,TraderOne,Tick,380,344,36,-36,149600,148900,3762,140438,147638,OK
89.759869,TraderOne,Tick,380,344,36,-36,149600,148900,3762,140438,147638,OK
89.953965,TraderOne,Tick,380,344,36,-36,149600,148900,3762,140438,147638,OK
90.250331,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
90.526282,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
90.70724,TraderOne,Tick,380,344,36,-36,149600,149100,3762,140438,147638,OK
90.984189,TraderOne,Tick,380,369,11,-11,149300,149100,3389,144211,146411,OK
91.239037,TraderOne,Tick,380,369,11,-11,149300,149100,3389,144211,146411,OK
91.477702,TraderOne,Tick,380,369,11,-11,149300,148900,3389,144211,146411,OK
91.766451,TraderOne,Tick,380,401,-21,21,149600,148900,2912,146288,142088,OK
91.972944,TraderOne,Tick,380,401,-21,21,149600,148900,2912,146288,142088,OK
92.220696,TraderOne,Tick,408,401,7,-7,148800,148900,2495,152305,151605,OK
92.544189,TraderOne,Tick,408,401,7,-7,148800,148900,2495,152305,151605,OK
92.721563,TraderOne,Tick,408,401,7,-7,148800,148900,2495,152305,151605,OK
92.983686,TraderOne,Tick,408,401,7,-7,148800,148900,2495,152305,151605,OK
93.214903,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
93.462408,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
93.734922,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
93.953497,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
94.241561,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
94.515844,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
94.78882,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
94.989358,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
95.246726,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
95.506292,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
95.79505,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
96.015912,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
96.203317,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
96.484434,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
96.800426,TraderOne,Tick,408,401,7,-7,148800,149200,2495,152305,150905,OK
96.976299,TraderOne,Tick,424,401,23,-23,149600,149200,2974,153426,158026,OK
97.223046,TraderOne,Tick,424,401,23,-23,149600,149200,2974,153426,158026,OK
97.472106,TraderOne,Tick,454,401,53,-53,149800,149600,2526,159974,170574,OK
97.758758,TraderOne,Tick,454,401,53,-53,149800,149800,2526,159974,159974,OK
98.005798,TraderOne,Tick,454,401,53,-53,149800,149800,2526,159974,159974,OK
98.268508,TraderOne,Tick,454,401,53,-53,149800,149800,2526,159974,159974,OK
98.475741,TraderOne,Tick,501,401,100,-100,149200,149800,1824,179476,149476,OK
98.712863,TraderOne,Tick,501,401,100,-100,149800,149800,1824,179476,179476,OK
98.960214,TraderOne,Tick,501,401,100,-100,149800,149900,1824,179476,169476,OK
99.272868,TraderOne,Tick,501,401,100,-100,149800,150100,1824,179476,149476,OK
99.506005,TraderOne,Tick,501,401,100,-100,149800,150000,1824,179476,159476,OK
99.740253,TraderOne,Tick,501,401,100,-100,149800,150000,1824,179476,159476,OK
100.009318,TraderOne,Tick,501,401,100,-100,149900,150000,1824,179476,169476,OK
100.227462,TraderOne,Tick,501,401,100,-100,149900,149900,1824,179476,179476,OK
100.453094,TraderOne,Tick,501,401,100,-100,149900,149900,1824,179476,179476,OK
100.736168,TraderOne,Tick,501,401,100,-100,149900,149900,1824,179476,179476,OK
100.966678,TraderOne,Tick,501,401,100,-100,149900,149900,1824,179476,179476,OK
101.281905,TraderOne,Tick,501,401,100,-100,149400,149900,1824,179476,149476,OK
101.452893,TraderOne,Tick,501,401,100,-100,149400,150100,1824,179476,149476,OK
101.737668,TraderOne,Tick,501,401,100,-100,149400,150100,1824,179476,149476,OK
102.000613,TraderOne,Tick,501,401,100,-100,149400,150100,1824,179476,149476,OK
102.273354,TraderOne,Tick,501,401,100,-100,149400,150100,1824,179476,149476,OK
102.477251,TraderOne,Tick,501,401,100,-100,149400,150100,1824,179476,149476,OK
102.715182,TraderOne,Tick,501,401,100,-100,149400,150300,1824,179476,149476,OK
103.007128,TraderOne,Tick,501,401,100,-100,149400,150300,1824,179476,149476,OK
103.205537,TraderOne,Tick,501,401,100,-100,149400,150300,1824,179476,149476,OK
103.546048,TraderOne,Tick,501,401,100,-100,149900,150300,1824,179476,149476,OK
103.785074,TraderOne,Tick,501,401,100,-100,149900,150300,1824,179476,149476,OK
103.985007,TraderOne,Tick,501,401,100,-100,149900,150400,1824,179476,149476,OK
104.263472,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
104.456779,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
104.794333,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
104.986328,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
105.26532,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
105.469833,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
105.765327,TraderOne,Tick,501,401,100,-100,149900,150200,1824,179476,149476,OK
105.973667,TraderOne,Tick,501,401,100,-100,149900,150300,1824,179476,149476,OK
106.270398,TraderOne,Tick,501,401,100,-100,149900,150500,1824,179476,149476,OK
106.483749,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
106.742592,TraderOne,Tick,501,401,100,-100,150200,150400,1824,179476,159476,OK
107.042432,TraderOne,Tick,501,401,100,-100,150200,150300,1824,179476,169476,OK
107.284497,TraderOne,Tick,501,401,100,-100,150200,150300,1824,179476,169476,OK
107.46975,TraderOne,Tick,501,401,100,-100,150200,150400,1824,179476,159476,OK
107.709418,TraderOne,Tick,501,401,100,-100,150200,150400,1824,179476,159476,OK
107.969039,TraderOne,Tick,501,401,100,-100,150200,150400,1824,179476,159476,OK
108.265049,TraderOne,Tick,501,401,100,-100,150200,150300,1824,179476,169476,OK
108.52475,TraderOne,Tick,501,401,100,-100,150200,150100,1824,179476,189476,OK
108.763159,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
108.985024,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
109.243175,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
109.464763,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
109.735795,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
109.978734,TraderOne,Tick,501,401,100,-100,149600,150100,1824,179476,149476,OK
110.219281,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
110.451948,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
110.755184,TraderOne,Tick,501,401,100,-100,150200,150700,1824,179476,149476,OK
110.978561,TraderOne,Tick,501,401,100,-100,150200,150600,1824,179476,149476,OK
111.278408,TraderOne,Tick,501,401,100,-100,150200,150600,1824,179476,149476,OK
111.523336,TraderOne,Tick,501,401,100,-100,150200,150600,1824,179476,149476,OK
111.76843,TraderOne,Tick,501,401,100,-100,150100,150600,1824,179476,149476,OK
111.962786,TraderOne,Tick,501,401,100,-100,150100,150600,1824,179476,149476,OK
112.214079,TraderOne,Tick,501,401,100,-100,150100,150500,1824,179476,149476,OK
112.492218,TraderOne,Tick,501,401,100,-100,150100,150400,1824,179476,149476,OK
112.764286,TraderOne,Tick,501,401,100,-100,150100,150500,1824,179476,149476,OK
112.975423,TraderOne,Tick,501,401,100,-100,150100,150700,1824,179476,149476,OK
113.22942,TraderOne,Tick,501,401,100,-100,150200,150600,1824,179476,149476,OK
113.512548,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
113.70085,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
113.954647,TraderOne,Tick,501,401,100,-100,150200,150500,1824,179476,149476,OK
114.239739,TraderOne,Tick,501,401,100,-100,150500,150600,1824,179476,169476,OK
114.514513,TraderOne,Tick,501,401,100,-100,150500,150500,1824,179476,179476,OK
114.782148,TraderOne,Tick,501,401,100,-100,150500,150500,1824,179476,179476,OK
114.967787,TraderOne,Tick,501,401,100,-100,150500,150900,1824,179476,149476,OK
115.226239,TraderOne,Tick,501,401,100,-100,150500,150500,1824,179476,179476,OK
115.463869,TraderOne,Tick,501,401,100,-100,150100,150500,1824,179476,149476,OK
115.732701,TraderOne,Tick,501,401,100,-100,150100,150500,1824,179476,149476,OK
116.000688,TraderOne,Tick,501,401,100,-100,150600,150400,1824,179476,199476,OK
116.207018,TraderOne,Tick,501,401,100,-100,150600,150500,1824,179476,189476,OK
116.464396,TraderOne,Tick,501,401,100,-100,150600,150800,1824,179476,159476,OK
116.777681,TraderOne,Tick,501,401,100,-100,150600,150500,1824,179476,189476,OK
116.997656,TraderOne,Tick,501,401,100,-100,150000,150500,1824,179476,149476,OK
117.278582,TraderOne,Tick,501,401,100,-100,150000,150300,1824,179476,149476,OK
117.45321,TraderOne,Tick,501,401,100,-100,150000,150300,1824,179476,149476,OK
117.792796,TraderOne,Tick,501,401,100,-100,150000,150300,1824,179476,149476,OK
117.95107,TraderOne,Tick,501,401,100,-100,150000,150300,1824,179476,149476,OK
118.267591,TraderOne,Tick,501,401,100,-100,150000,150500,1824,179476,149476,OK
118.496727,TraderOne,Tick,501,401,100,-100,150000,150500,1824,179476,149476,OK
118.795654,TraderOne,Tick,501,401,100,-100,150000,150300,1824,179476,149476,OK
118.984564,TraderOne,Tick,501,418,83,-83,150500,150300,2336,182364,198964,OK
119.237009,TraderOne,Tick,501,418,83,-83,150500,150300,2336,182364,198964,OK
119.457603,TraderOne,Tick,501,418,83,-83,150500,150300,2336,182364,198964,OK
119.717439,TraderOne,Tick,501,418,83,-83,150200,150100,2336,182364,190664,OK
120.01857,TraderOne,Tick,501,418,83,-83,150200,150100,2336,182364,190664,OK
120.215931,TraderOne,Tick,501,418,83,-83,150200,150600,2336,182364,157464,OK
120.452861,TraderOne,Tick,501,418,83,-83,150200,150600,2336,182364,157464,OK
120.794805,TraderOne,Tick,501,418,83,-83,150200,150600,2336,182364,157464,OK
120.981926,TraderOne,Tick,501,418,83,-83,150200,150600,2336,182364,157464,OK
121.268599,TraderOne,Tick,518,418,100,-100,150000,150600,2081,191119,161119,OK
121.46776,TraderOne,Tick,518,418,100,-100,150000,150600,2081,191119,161119,OK
121.768989,TraderOne,Tick,518,418,100,-100,150000,150600,2081,191119,161119,OK
122.009295,TraderOne,Tick,518,418,100,-100,150100,150600,2081,191119,161119,OK
122.295323,TraderOne,Tick,518,418,100,-100,150100,150600,2081,191119,161119,OK
122.509382,TraderOne,Tick,518,418,100,-100,150100,150500,2081,191119,161119,OK
122.714155,TraderOne,Tick,518,418,100,-100,150100,150500,2081,191119,161119,OK
122.985077,TraderOne,Tick,518,418,100,-100,150100,150500,2081,191119,161119,OK
123.254486,TraderOne,Tick,518,418,100,-100,150100,150400,2081,191119,161119,OK
123.45465,TraderOne,Tick,518,418,100,-100,150100,150400,2081,191119,161119,OK
123.733606,TraderOne,Tick,518,418,100,-100,150400,150400,2081,191119,191119,OK
124.026616,TraderOne,Tick,518,418,100,-100,150400,150400,2081,191119,191119,OK
124.25153,TraderOne,Tick,518,418,100,-100,150600,150400,2081,191119,211119,OK
124.551082,TraderOne,Tick,518,418,100,-100,150600,150400,2081,191119,211119,OK
124.701443,TraderOne,Tick,518,418,100,-100,150600,150400,2081,191119,211119,OK
125.020336,TraderOne,Tick,518,418,100,-100,150600,150400,2081,191119,211119,OK
125.295973,TraderOne,Tick,518,418,100,-100,150600,150400,2081,191119,211119,OK
125.540529,TraderOne,Tick,518,418,100,-100,150400,150400,2081,191119,191119,OK
125.76468,TraderOne,Tick,518,418,100,-100,150400,150400,2081,191119,191119,OK
125.985976,TraderOne,Tick,518,418,100,-100,150400,150700,2081,191119,161119,OK
126.274611,TraderOne,Tick,518,418,100,-100,150400,150900,2081,191119,161119,OK
126.501457,TraderOne,Tick,518,418,100,-100,150500,151200,2081,191119,161119,OK
126.778539,TraderOne,Tick,518,418,100,-100,150500,151000,2081,191119,161119,OK
127.018061,TraderOne,Tick,518,418,100,-100,150500,151000,2081,191119,161119,OK
127.210255,TraderOne,Tick,518,418,100,-100,150500,151000,2081,191119,161119,OK
127.535642,TraderOne,Tick,518,418,100,-100,150500,150700,2081,191119,171119,OK
127.76672,TraderOne,Tick,518,418,100,-100,150500,150400,2081,191119,201119,OK
128.047555,TraderOne,Tick,518,418,100,-100,150700,150300,2081,191119,221119,OK
128.225214,TraderOne,Tick,518,418,100,-100,150700,150300,2081,191119,221119,OK
128.548223,TraderOne,Tick,518,418,100,-100,150700,150200,2081,191119,221119,OK
128.734852,TraderOne,Tick,518,418,100,-100,150700,150200,2081,191119,221119,OK
128.965746,TraderOne,Tick,518,418,100,-100,150700,150200,2081,191119,221119,OK
129.22912,TraderOne,Tick,518,418,100,-100,150700,150200,2081,191119,221119,OK
129.533737,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
129.728916,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
129.965889,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
130.290098,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
130.457594,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
130.764641,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
130.970874,TraderOne,Tick,518,418,100,-100,151000,150400,2081,191119,221119,OK
131.225644,TraderOne,Tick,518,418,100,-100,149900,150100,2081,191119,171119,OK
131.462028,TraderOne,Tick,518,418,100,-100,149900,150100,2081,191119,171119,OK
131.779501,TraderOne,Tick,518,418,100,-100,149900,150100,2081,191119,171119,OK
131.961842,TraderOne,Tick,518,450,68,-68,150800,150100,1599,202801,223201,OK
132.286576,TraderOne,Tick,518,450,68,-68,150800,149800,1599,202801,223201,OK
132.531415,TraderOne,Tick,518,450,68,-68,150800,149800,1599,202801,223201,OK
132.743853,TraderOne,Tick,518,450,68,-68,150800,149600,1599,202801,216401,OK
132.991997,TraderOne,Tick,518,450,68,-68,150800,149600,1599,202801,216401,OK
133.245654,TraderOne,Tick,518,506,12,-12,150200,149600,758,226042,228442,OK
133.537806,TraderOne,Tick,518,506,12,-12,149800,149600,758,226042,228442,OK
133.798969,TraderOne,Tick,518,506,12,-12,149800,149500,758,226042,228442,OK
134.022648,TraderOne,Tick,518,506,12,-12,149800,149600,758,226042,228442,OK
134.305997,TraderOne,Tick,518,506,12,-12,149800,149600,758,226042,228442,OK
134.452134,TraderOne,Tick,518,506,12,-12,149800,149700,758,226042,227242,OK
134.768641,TraderOne,Tick,518,506,12,-12,149800,149700,758,226042,227242,OK
134.967229,TraderOne,Tick,518,506,12,-12,149800,149800,758,226042,226042,OK
135.275881,TraderOne,Tick,518,506,12,-12,149300,149800,758,226042,222442,OK
135.459166,TraderOne,Tick,540,508,32,-32,149400,149800,399,235201,225601,OK
135.757444,TraderOne,Tick,540,508,32,-32,149400,149900,399,235201,225601,OK
136.045383,TraderOne,Tick,540,508,32,-32,149400,149900,399,235201,225601,OK
136.28147,TraderOne,Tick,540,508,32,-32,149400,149900,399,235201,225601,OK
136.481862,TraderOne,Tick,540,508,32,-32,149400,149900,399,235201,225601,OK
136.76031,TraderOne,Tick,540,508,32,-32,149400,149800,399,235201,225601,OK
137.04962,TraderOne,Tick,540,508,32,-32,149400,149600,399,235201,228801,OK
137.292161,TraderOne,Tick,540,508,32,-32,149400,149600,399,235201,228801,OK
137.450333,TraderOne,Tick,540,508,32,-32,149400,149600,399,235201,228801,OK
137.75455,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
138.039217,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
138.208685,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
138.484526,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
138.766877,TraderOne,Tick,540,508,32,-32,149400,149100,399,235201,241601,OK
139.049603,TraderOne,Tick,540,508,32,-32,149400,149100,399,235201,241601,OK
139.273107,TraderOne,Tick,540,508,32,-32,149400,149100,399,235201,241601,OK
139.488778,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
139.788038,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
140.046818,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
140.246777,TraderOne,Tick,540,508,32,-32,149400,149300,399,235201,238401,OK
140.505916,TraderOne,Tick,540,508,32,-32,149600,149300,399,235201,241601,OK
140.744959,TraderOne,Tick,540,508,32,-32,149600,149300,399,235201,241601,OK
140.987965,TraderOne,Tick,540,508,32,-32,149600,149300,399,235201,241601,OK
141.230442,TraderOne,Tick,540,515,25,-25,149900,149300,609,237091,242091,OK
141.526621,TraderOne,Tick,540,515,25,-25,149900,149300,609,237091,242091,OK
141.76738,TraderOne,Tick,540,542,-2,2,150000,149500,204,245196,244796,OK
141.964229,TraderOne,Tick,540,542,-2,2,150000,149500,204,245196,244796,OK
142.298301,TraderOne,Tick,540,542,-2,2,150000,149500,204,245196,244796,OK
142.547653,TraderOne,Tick,540,542,-2,2,150000,149500,204,245196,244796,OK
142.724153,TraderOne,Tick,540,558,-18,18,150200,149500,-36,245436,241836,OK
142.984998,TraderOne,Tick,540,558,-18,18,150200,149500,-36,245436,241836,OK
143.28704,TraderOne,Tick,540,558,-18,18,150200,149500,-36,245436,241836,OK
143.545563,TraderOne,Tick,540,558,-18,18,150200,149700,-36,245436,241836,OK
143.735535,TraderOne,Tick,540,607,-67,67,150000,149700,-771,255071,241671,OK
144.025267,TraderOne,Tick,556,607,-51,51,149300,149700,-1010,255310,265510,OK
144.297103,TraderOne,Tick,556,607,-51,51,149300,149700,-1010,255310,265510,OK
144.493092,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
144.771156,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
145.037175,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
145.222343,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
145.513397,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
145.773928,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
145.971436,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
146.244959,TraderOne,Tick,588,607,-19,19,149300,149500,-1488,260588,264388,OK
146.549186,TraderOne,Tick,588,607,-19,19,149300,149500,-1488,260588,264388,OK
146.717004,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
146.967451,TraderOne,Tick,588,607,-19,19,149300,149700,-1488,260588,264388,OK
