2023-03-15 22:03:28.947454 [INFO   ] [APP] application started
2023-03-15 22:10:14.944581 [INFO   ] [AUTO] Hedge Selling Order600 for price 151400 vol 17 diff is 400 event 2 position -83
2023-03-15 22:10:16.874742 [INFO   ] [AUTO] Hedge Selling Order601 for price 151400 vol 17 diff is 400 event 2 position -83
2023-03-15 22:10:17.641071 [INFO   ] [AUTO] order 601 filled for 8 lots at $151400 cents 1 events
2023-03-15 22:10:17.641107 [INFO   ] [AUTO] Hedging -8 BUYYYY
2023-03-15 22:10:17.641135 [INFO   ] [AUTO] Current Position is -91 to buy 0 to sell 9
2023-03-15 22:10:18.921331 [INFO   ] [AUTO] Hedge Selling Order603 for price 151100 vol 9 diff is 700 event 2 position -91
2023-03-15 22:10:18.921364 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:10:18.926298 [INFO   ] [AUTO] order 603 filled for 9 lots at $151100 cents 2 events
2023-03-15 22:10:18.926312 [INFO   ] [AUTO] Hedging -9 BUYYYY
2023-03-15 22:10:18.926329 [INFO   ] [AUTO] Current Position is -100 to buy 0 to sell 0
2023-03-15 22:10:51.913968 [INFO   ] [AUTO] Hedge Buying Order605 for price 149500 vol 16 diff is 100 event 1 position -100
2023-03-15 22:11:16.667611 [INFO   ] [AUTO] Hedge Buying Order606 for price 149200 vol 16 diff is 100 event 1 position -100
2023-03-15 22:11:17.446148 [INFO   ] [AUTO] order 606 filled for 16 lots at $149200 cents 1 events
2023-03-15 22:11:17.446183 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:17.446213 [INFO   ] [AUTO] Current Position is -84 to buy 0 to sell 0
2023-03-15 22:11:18.146953 [INFO   ] [AUTO] Hedge Buying Order608 for price 149200 vol 16 diff is 100 event 2 position -84
2023-03-15 22:11:18.697653 [INFO   ] [AUTO] order 608 filled for 16 lots at $149200 cents 1 events
2023-03-15 22:11:18.697713 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:18.697761 [INFO   ] [AUTO] Current Position is -68 to buy 0 to sell 0
2023-03-15 22:11:18.925690 [INFO   ] [AUTO] Hedge Selling Order610 for price 149200 vol 16 diff is 100 event 3 position -68
2023-03-15 22:11:19.695363 [INFO   ] [AUTO] order 610 filled for 7 lots at $149200 cents 2 events
2023-03-15 22:11:19.695424 [INFO   ] [AUTO] Hedging -7 BUYYYY
2023-03-15 22:11:19.695465 [INFO   ] [AUTO] Current Position is -75 to buy 0 to sell 9
2023-03-15 22:11:21.127975 [INFO   ] [AUTO] Hedge Selling Order612 for price 149200 vol 16 diff is 100 event 2 position -75
2023-03-15 22:11:22.110618 [INFO   ] [AUTO] Hedge Buying Order613 for price 149100 vol 16 diff is 100 event 2 position -75
2023-03-15 22:11:22.643379 [INFO   ] [AUTO] order 613 filled for 12 lots at $149100 cents 2 events
2023-03-15 22:11:22.643438 [INFO   ] [AUTO] Hedging 12 SELLLL
2023-03-15 22:11:22.643467 [INFO   ] [AUTO] Current Position is -63 to buy 4 to sell 16
2023-03-15 22:11:23.195378 [INFO   ] [AUTO] Hedge Selling Order615 for price 149600 vol 21 diff is 200 event 3 position -63
2023-03-15 22:11:23.891862 [INFO   ] [AUTO] Hedge Selling Order616 for price 149500 vol 16 diff is 100 event 3 position -63
2023-03-15 22:11:24.453795 [INFO   ] [AUTO] order 616 filled for 16 lots at $149500 cents 2 events
2023-03-15 22:11:24.453856 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:11:24.453898 [INFO   ] [AUTO] Current Position is -79 to buy 4 to sell 21
2023-03-15 22:11:24.453923 [INFO   ] [AUTO] order 615 filled for 21 lots at $149600 cents 3 events
2023-03-15 22:11:24.453939 [INFO   ] [AUTO] Hedging -21 BUYYYY
2023-03-15 22:11:24.453965 [INFO   ] [AUTO] Current Position is -100 to buy 4 to sell 0
2023-03-15 22:11:25.645484 [INFO   ] [AUTO] Hedge Buying Order619 for price 149300 vol 16 diff is 100 event 1 position -100
2023-03-15 22:11:26.193695 [INFO   ] [AUTO] order 619 filled for 16 lots at $149300 cents 1 events
2023-03-15 22:11:26.193728 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:26.193751 [INFO   ] [AUTO] Current Position is -84 to buy 0 to sell 0
2023-03-15 22:11:26.439435 [INFO   ] [AUTO] Hedge Buying Order621 for price 149000 vol 48 diff is 300 event 3 position -84
2023-03-15 22:11:26.687245 [INFO   ] [AUTO] Hedge Buying Order622 for price 149100 vol 16 diff is 100 event 4 position -84
2023-03-15 22:11:26.863620 [INFO   ] [AUTO] Hedge Buying Order623 for price 149200 vol 16 diff is 100 event 4 position -84
2023-03-15 22:11:27.676268 [INFO   ] [AUTO] Hedge Buying Order624 for price 149300 vol 16 diff is 100 event 3 position -84
2023-03-15 22:11:27.676296 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:27.687453 [INFO   ] [AUTO] order 624 filled for 9 lots at $149300 cents 3 events
2023-03-15 22:11:27.687467 [INFO   ] [AUTO] Hedging 9 SELLLL
2023-03-15 22:11:27.687482 [INFO   ] [AUTO] Current Position is -75 to buy 87 to sell 0
2023-03-15 22:11:27.948994 [INFO   ] [AUTO] Hedge Buying Order626 for price 149300 vol 48 diff is 300 event 3 position -75
2023-03-15 22:11:28.197662 [INFO   ] [AUTO] Hedge Buying Order627 for price 149400 vol 32 diff is 200 event 5 position -75
2023-03-15 22:11:28.389633 [INFO   ] [AUTO] order 627 filled for 32 lots at $149400 cents 6 events
2023-03-15 22:11:28.389667 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:11:28.389691 [INFO   ] [AUTO] Current Position is -43 to buy 80 to sell 0
2023-03-15 22:11:28.389724 [INFO   ] [AUTO] order 626 filled for 14 lots at $149300 cents 7 events
2023-03-15 22:11:28.389730 [INFO   ] [AUTO] Hedging 14 SELLLL
2023-03-15 22:11:28.389739 [INFO   ] [AUTO] Current Position is -29 to buy 66 to sell 0
2023-03-15 22:11:28.389823 [INFO   ] [AUTO] Hedge Buying Order630 for price 149400 vol 32 diff is 200 event 9 position -29
2023-03-15 22:11:28.649647 [INFO   ] [AUTO] Hedge Buying Order631 for price 149500 vol 16 diff is 100 event 11 position -29
2023-03-15 22:11:30.387797 [INFO   ] [AUTO] Hedge Buying Order632 for price 149100 vol 47 diff is 300 event 4 position -29
2023-03-15 22:11:30.693080 [INFO   ] [AUTO] Hedge Buying Order633 for price 149200 vol 64 diff is 400 event 4 position -29
2023-03-15 22:11:30.953293 [INFO   ] [AUTO] Hedge Buying Order634 for price 149300 vol 16 diff is 100 event 4 position -29
2023-03-15 22:11:31.167097 [INFO   ] [AUTO] Hedge Buying Order635 for price 149400 vol 2 diff is 100 event 5 position -29
2023-03-15 22:11:32.384319 [INFO   ] [AUTO] Hedge Buying Order636 for price 149500 vol 47 diff is 400 event 3 position -29
2023-03-15 22:11:32.660856 [INFO   ] [AUTO] Hedge Buying Order637 for price 149600 vol 16 diff is 100 event 5 position -29
2023-03-15 22:11:33.200044 [INFO   ] [AUTO] Hedge Buying Order638 for price 149700 vol 32 diff is 200 event 6 position -29
2023-03-15 22:11:34.373074 [INFO   ] [AUTO] Hedge Buying Order639 for price 149800 vol 16 diff is 100 event 3 position -29
2023-03-15 22:11:34.633291 [INFO   ] [AUTO] Hedge Buying Order640 for price 149900 vol 16 diff is 100 event 4 position -29
2023-03-15 22:11:34.633489 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:34.635181 [INFO   ] [AUTO] order 640 filled for 16 lots at $149900 cents 5 events
2023-03-15 22:11:34.635203 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:34.635231 [INFO   ] [AUTO] Current Position is -13 to buy 48 to sell 0
2023-03-15 22:11:34.943826 [INFO   ] [AUTO] Hedge Buying Order642 for price 149900 vol 16 diff is 100 event 6 position -13
2023-03-15 22:11:34.943884 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:34.944305 [INFO   ] [AUTO] order 642 filled for 16 lots at $149900 cents 6 events
2023-03-15 22:11:34.944324 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:34.944353 [INFO   ] [AUTO] Current Position is 3 to buy 16 to sell 0
2023-03-15 22:11:35.160035 [INFO   ] [AUTO] Hedge Buying Order644 for price 149900 vol 32 diff is 200 event 8 position 3
2023-03-15 22:11:35.160093 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:35.160397 [INFO   ] [AUTO] order 644 filled for 32 lots at $149900 cents 8 events
2023-03-15 22:11:35.160416 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:11:35.160442 [INFO   ] [AUTO] Current Position is 35 to buy 16 to sell 0
2023-03-15 22:11:35.447370 [INFO   ] [AUTO] Hedge Buying Order646 for price 149900 vol 16 diff is 100 event 8 position 35
2023-03-15 22:11:35.447414 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:35.479440 [INFO   ] [AUTO] order 646 filled for 16 lots at $149900 cents 8 events
2023-03-15 22:11:35.479479 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:35.479514 [INFO   ] [AUTO] Current Position is 51 to buy 16 to sell 0
2023-03-15 22:11:35.629648 [INFO   ] [AUTO] Hedge Buying Order648 for price 149900 vol 32 diff is 200 event 10 position 51
2023-03-15 22:11:35.629710 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:35.632708 [INFO   ] [AUTO] order 648 filled for 32 lots at $149900 cents 10 events
2023-03-15 22:11:35.632728 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:11:35.632755 [INFO   ] [AUTO] Current Position is 83 to buy 16 to sell 0
2023-03-15 22:11:35.972328 [INFO   ] [AUTO] order 639 filled for 16 lots at $149800 cents 11 events
2023-03-15 22:11:35.972392 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:35.972451 [INFO   ] [AUTO] Current Position is 99 to buy 0 to sell 0
2023-03-15 22:11:35.972874 [INFO   ] [AUTO] Hedge Buying Order651 for price 149600 vol 1 diff is 400 event 10 position 99
2023-03-15 22:11:37.888324 [INFO   ] [AUTO] Hedge Buying Order652 for price 150500 vol 1 diff is 300 event 2 position 99
2023-03-15 22:11:37.888357 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:37.892196 [INFO   ] [AUTO] order 652 filled for 1 lots at $150500 cents 2 events
2023-03-15 22:11:37.892210 [INFO   ] [AUTO] Hedging 1 SELLLL
2023-03-15 22:11:37.892231 [INFO   ] [AUTO] Current Position is 100 to buy 0 to sell 0
2023-03-15 22:11:43.127252 [INFO   ] [AUTO] Hedge Selling Order654 for price 150700 vol 32 diff is 200 event 1 position 100
2023-03-15 22:11:43.600145 [INFO   ] [AUTO] order 654 filled for 22 lots at $150700 cents 1 events
2023-03-15 22:11:43.600177 [INFO   ] [AUTO] Hedging -22 BUYYYY
2023-03-15 22:11:43.600195 [INFO   ] [AUTO] Current Position is 78 to buy 0 to sell 10
2023-03-15 22:11:43.676469 [INFO   ] [AUTO] Hedge Buying Order656 for price 150400 vol 16 diff is 100 event 3 position 78
2023-03-15 22:11:43.942698 [INFO   ] [AUTO] Hedge Selling Order657 for price 150600 vol 16 diff is 100 event 4 position 78
2023-03-15 22:11:44.436704 [INFO   ] [AUTO] Hedge Selling Order658 for price 150500 vol 16 diff is 100 event 4 position 78
2023-03-15 22:11:44.700024 [INFO   ] [AUTO] Hedge Selling Order659 for price 150400 vol 16 diff is 100 event 5 position 78
2023-03-15 22:11:44.700051 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:44.942525 [INFO   ] [AUTO] Hedge Selling Order660 for price 150400 vol 16 diff is 100 event 6 position 78
2023-03-15 22:11:45.195902 [INFO   ] [AUTO] Hedge Buying Order661 for price 150000 vol 6 diff is 100 event 6 position 78
2023-03-15 22:11:45.195939 [INFO   ] [AUTO] Hedge Selling Order662 for price 150300 vol 6 diff is 100 event 7 position 78
2023-03-15 22:11:45.454533 [INFO   ] [AUTO] Hedge Buying Order663 for price 150100 vol 16 diff is 100 event 8 position 78
2023-03-15 22:11:46.118440 [INFO   ] [AUTO] Hedge Selling Order664 for price 150200 vol 48 diff is 300 event 6 position 78
2023-03-15 22:11:46.377039 [INFO   ] [AUTO] Hedge Selling Order665 for price 150100 vol 48 diff is 300 event 6 position 78
2023-03-15 22:11:46.377071 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:46.682655 [INFO   ] [AUTO] Hedge Selling Order666 for price 150100 vol 32 diff is 200 event 6 position 78
2023-03-15 22:11:46.892437 [INFO   ] [AUTO] Hedge Selling Order667 for price 150000 vol 16 diff is 100 event 9 position 78
2023-03-15 22:11:48.158230 [INFO   ] [AUTO] Hedge Buying Order668 for price 149600 vol 16 diff is 100 event 2 position 78
2023-03-15 22:11:48.158260 [INFO   ] [AUTO] Hedge Selling Order669 for price 149900 vol 16 diff is 100 event 3 position 78
2023-03-15 22:11:48.366054 [INFO   ] [AUTO] Hedge Buying Order670 for price 149700 vol 6 diff is 100 event 5 position 78
2023-03-15 22:11:50.704530 [INFO   ] [AUTO] Hedge Buying Order671 for price 149800 vol 16 diff is 100 event 4 position 78
2023-03-15 22:11:50.879545 [INFO   ] [AUTO] Hedge Selling Order672 for price 150300 vol 32 diff is 200 event 3 position 78
2023-03-15 22:11:51.176257 [INFO   ] [AUTO] Hedge Selling Order673 for price 150200 vol 16 diff is 100 event 3 position 78
2023-03-15 22:11:51.368161 [INFO   ] [AUTO] Hedge Selling Order674 for price 150100 vol 32 diff is 200 event 4 position 78
2023-03-15 22:11:51.699116 [INFO   ] [AUTO] Hedge Selling Order675 for price 150000 vol 16 diff is 100 event 5 position 78
2023-03-15 22:11:51.738458 [INFO   ] [AUTO] order 675 filled for 16 lots at $150000 cents 5 events
2023-03-15 22:11:51.738486 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:11:51.738516 [INFO   ] [AUTO] Current Position is 62 to buy 16 to sell 80
2023-03-15 22:11:51.738546 [INFO   ] [AUTO] order 674 filled for 32 lots at $150100 cents 6 events
2023-03-15 22:11:51.738552 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:11:51.738565 [INFO   ] [AUTO] Current Position is 30 to buy 16 to sell 48
2023-03-15 22:11:51.738621 [INFO   ] [AUTO] order 673 filled for 16 lots at $150200 cents 7 events
2023-03-15 22:11:51.738626 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:11:51.738636 [INFO   ] [AUTO] Current Position is 14 to buy 16 to sell 32
2023-03-15 22:11:51.738687 [INFO   ] [AUTO] order 672 filled for 32 lots at $150300 cents 8 events
2023-03-15 22:11:51.738692 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:11:51.738702 [INFO   ] [AUTO] Current Position is -18 to buy 16 to sell 0
2023-03-15 22:11:51.944314 [INFO   ] [AUTO] Hedge Selling Order680 for price 150300 vol 64 diff is 400 event 8 position -18
2023-03-15 22:11:52.118122 [INFO   ] [AUTO] Hedge Selling Order681 for price 150200 vol 18 diff is 300 event 9 position -18
2023-03-15 22:11:53.160462 [INFO   ] [AUTO] Hedge Buying Order682 for price 149600 vol 32 diff is 200 event 3 position -18
2023-03-15 22:11:53.380347 [INFO   ] [AUTO] Hedge Buying Order683 for price 149700 vol 80 diff is 500 event 2 position -18
2023-03-15 22:11:53.551771 [INFO   ] [AUTO] order 683 filled for 9 lots at $149700 cents 3 events
2023-03-15 22:11:53.551793 [INFO   ] [AUTO] Hedging 9 SELLLL
2023-03-15 22:11:53.551818 [INFO   ] [AUTO] Current Position is -9 to buy 103 to sell 82
2023-03-15 22:11:53.651134 [INFO   ] [AUTO] Hedge Buying Order685 for price 149800 vol 6 diff is 400 event 5 position -9
2023-03-15 22:11:53.849427 [INFO   ] [AUTO] order 685 filled for 4 lots at $149800 cents 6 events
2023-03-15 22:11:53.849463 [INFO   ] [AUTO] Hedging 4 SELLLL
2023-03-15 22:11:53.849486 [INFO   ] [AUTO] Current Position is -5 to buy 105 to sell 82
2023-03-15 22:11:54.445854 [INFO   ] [AUTO] order 685 filled for 2 lots at $149800 cents 6 events
2023-03-15 22:11:54.445885 [INFO   ] [AUTO] Hedging 2 SELLLL
2023-03-15 22:11:54.445915 [INFO   ] [AUTO] Current Position is -3 to buy 103 to sell 0
2023-03-15 22:11:54.446023 [INFO   ] [AUTO] order 683 filled for 6 lots at $149700 cents 5 events
2023-03-15 22:11:54.446028 [INFO   ] [AUTO] Hedging 6 SELLLL
2023-03-15 22:11:54.446043 [INFO   ] [AUTO] Current Position is 3 to buy 97 to sell 0
2023-03-15 22:11:54.680505 [INFO   ] [AUTO] Hedge Selling Order689 for price 150300 vol 16 diff is 100 event 6 position 3
2023-03-15 22:11:55.128335 [INFO   ] [AUTO] Hedge Buying Order690 for price 149700 vol 32 diff is 200 event 6 position 3
2023-03-15 22:11:55.434376 [INFO   ] [AUTO] Hedge Buying Order691 for price 149800 vol 16 diff is 100 event 7 position 3
2023-03-15 22:11:55.434405 [INFO   ] [AUTO] Hedge Selling Order692 for price 150200 vol 16 diff is 100 event 8 position 3
2023-03-15 22:11:55.697884 [INFO   ] [AUTO] order 692 filled for 10 lots at $150200 cents 8 events
2023-03-15 22:11:55.697921 [INFO   ] [AUTO] Hedging -10 BUYYYY
2023-03-15 22:11:55.697945 [INFO   ] [AUTO] Current Position is -7 to buy 48 to sell 22
2023-03-15 22:11:55.700215 [INFO   ] [AUTO] Hedge Selling Order694 for price 150100 vol 16 diff is 100 event 8 position -7
2023-03-15 22:11:55.700425 [INFO   ] [AUTO] order 691 filled for 16 lots at $149800 cents 8 events
2023-03-15 22:11:55.700428 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:55.700439 [INFO   ] [AUTO] Current Position is 9 to buy 32 to sell 38
2023-03-15 22:11:55.700509 [INFO   ] [AUTO] order 690 filled for 32 lots at $149700 cents 9 events
2023-03-15 22:11:55.700511 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:11:55.700522 [INFO   ] [AUTO] Current Position is 41 to buy 0 to sell 38
2023-03-15 22:11:55.954809 [INFO   ] [AUTO] Hedge Buying Order697 for price 149600 vol 48 diff is 300 event 9 position 41
2023-03-15 22:11:56.110679 [INFO   ] [AUTO] Hedge Buying Order698 for price 149700 vol 11 diff is 200 event 9 position 41
2023-03-15 22:11:56.911907 [INFO   ] [AUTO] order 694 filled for 16 lots at $150100 cents 4 events
2023-03-15 22:11:56.911943 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:11:56.912060 [INFO   ] [AUTO] Current Position is 25 to buy 59 to sell 22
2023-03-15 22:11:57.118912 [INFO   ] [AUTO] Hedge Buying Order700 for price 150500 vol 16 diff is 500 event 5 position 25
2023-03-15 22:11:57.897115 [INFO   ] [AUTO] Hedge Buying Order701 for price 150600 vol 16 diff is 100 event 6 position 25
2023-03-15 22:11:57.897147 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:11:57.899911 [INFO   ] [AUTO] order 701 filled for 16 lots at $150600 cents 6 events
2023-03-15 22:11:57.899922 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:57.899934 [INFO   ] [AUTO] Current Position is 41 to buy 16 to sell 22
2023-03-15 22:11:58.104290 [INFO   ] [AUTO] order 700 filled for 16 lots at $150500 cents 7 events
2023-03-15 22:11:58.104321 [INFO   ] [AUTO] Hedging 16 SELLLL
2023-03-15 22:11:58.104348 [INFO   ] [AUTO] Current Position is 57 to buy 0 to sell 22
2023-03-15 22:11:58.107096 [INFO   ] [AUTO] Hedge Buying Order704 for price 150500 vol 32 diff is 200 event 7 position 57
2023-03-15 22:11:58.351060 [INFO   ] [AUTO] order 704 filled for 32 lots at $150500 cents 7 events
2023-03-15 22:11:58.351093 [INFO   ] [AUTO] Hedging 32 SELLLL
2023-03-15 22:11:58.351119 [INFO   ] [AUTO] Current Position is 89 to buy 0 to sell 22
2023-03-15 22:11:58.379121 [INFO   ] [AUTO] Hedge Buying Order706 for price 150300 vol 11 diff is 400 event 8 position 89
2023-03-15 22:12:00.433416 [INFO   ] [AUTO] Hedge Buying Order707 for price 150200 vol 11 diff is 400 event 2 position 89
2023-03-15 22:12:02.389442 [INFO   ] [AUTO] Hedge Buying Order708 for price 150700 vol 11 diff is 100 event 2 position 89
2023-03-15 22:12:02.840362 [INFO   ] [AUTO] order 708 filled for 11 lots at $150700 cents 2 events
2023-03-15 22:12:02.840398 [INFO   ] [AUTO] Hedging 11 SELLLL
2023-03-15 22:12:02.840421 [INFO   ] [AUTO] Current Position is 100 to buy 0 to sell 22
2023-03-15 22:12:21.925415 [INFO   ] [AUTO] Hedge Selling Order710 for price 151200 vol 32 diff is 200 event 1 position 100
2023-03-15 22:12:21.957870 [INFO   ] [AUTO] order 710 filled for 26 lots at $151200 cents 1 events
2023-03-15 22:12:21.957904 [INFO   ] [AUTO] Hedging -26 BUYYYY
2023-03-15 22:12:21.957938 [INFO   ] [AUTO] Current Position is 74 to buy 0 to sell 6
2023-03-15 22:12:22.107417 [INFO   ] [AUTO] Hedge Selling Order712 for price 151100 vol 16 diff is 100 event 3 position 74
2023-03-15 22:12:22.902958 [INFO   ] [AUTO] order 712 filled for 16 lots at $151100 cents 3 events
2023-03-15 22:12:22.902992 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:12:22.903022 [INFO   ] [AUTO] Current Position is 58 to buy 0 to sell 6
2023-03-15 22:12:22.903037 [INFO   ] [AUTO] order 710 filled for 6 lots at $151200 cents 4 events
2023-03-15 22:12:22.903042 [INFO   ] [AUTO] Hedging -6 BUYYYY
2023-03-15 22:12:22.903052 [INFO   ] [AUTO] Current Position is 52 to buy 0 to sell 0
2023-03-15 22:12:23.173929 [INFO   ] [AUTO] Hedge Selling Order715 for price 151400 vol 64 diff is 400 event 3 position 52
2023-03-15 22:12:23.374909 [INFO   ] [AUTO] Hedge Selling Order716 for price 151300 vol 48 diff is 300 event 4 position 52
2023-03-15 22:12:23.688459 [INFO   ] [AUTO] Hedge Selling Order717 for price 151200 vol 32 diff is 200 event 5 position 52
2023-03-15 22:12:23.880256 [INFO   ] [AUTO] Hedge Selling Order718 for price 151100 vol 8 diff is 200 event 6 position 52
2023-03-15 22:12:24.673366 [INFO   ] [AUTO] order 718 filled for 8 lots at $151100 cents 3 events
2023-03-15 22:12:24.673427 [INFO   ] [AUTO] Hedging -8 BUYYYY
2023-03-15 22:12:24.673484 [INFO   ] [AUTO] Current Position is 44 to buy 0 to sell 144
2023-03-15 22:12:24.998014 [INFO   ] [AUTO] order 717 filled for 32 lots at $151200 cents 3 events
2023-03-15 22:12:24.998105 [INFO   ] [AUTO] Hedging -32 BUYYYY
2023-03-15 22:12:24.998149 [INFO   ] [AUTO] Current Position is 12 to buy 0 to sell 48
2023-03-15 22:12:25.118817 [INFO   ] [AUTO] Hedge Selling Order721 for price 151300 vol 64 diff is 400 event 5 position 12
2023-03-15 22:12:25.395905 [INFO   ] [AUTO] Hedge Selling Order722 for price 151200 vol 48 diff is 500 event 6 position 12
2023-03-15 22:12:25.796460 [INFO   ] [AUTO] order 722 filled for 48 lots at $151200 cents 6 events
2023-03-15 22:12:25.796542 [INFO   ] [AUTO] Hedging -48 BUYYYY
2023-03-15 22:12:25.796608 [INFO   ] [AUTO] Current Position is -36 to buy 0 to sell 64
2023-03-15 22:12:25.796636 [INFO   ] [AUTO] order 721 filled for 19 lots at $151300 cents 5 events
2023-03-15 22:12:25.796653 [INFO   ] [AUTO] Hedging -19 BUYYYY
2023-03-15 22:12:25.796716 [INFO   ] [AUTO] Current Position is -55 to buy 0 to sell 45
2023-03-15 22:12:27.120383 [INFO   ] [AUTO] Hedge Selling Order725 for price 151200 vol 45 diff is 400 event 2 position -55
2023-03-15 22:12:28.619330 [INFO   ] [AUTO] Hedge Buying Order726 for price 150900 vol 32 diff is 200 event 1 position -55
2023-03-15 22:12:29.199839 [INFO   ] [AUTO] Hedge Selling Order727 for price 151100 vol 16 diff is 100 event 3 position -55
2023-03-15 22:12:29.692904 [INFO   ] [AUTO] order 726 filled for 11 lots at $150900 cents 3 events
2023-03-15 22:12:29.692964 [INFO   ] [AUTO] Hedging 11 SELLLL
2023-03-15 22:12:29.693007 [INFO   ] [AUTO] Current Position is -44 to buy 21 to sell 16
2023-03-15 22:12:29.693089 [INFO   ] [AUTO] order 727 filled for 16 lots at $151100 cents 2 events
2023-03-15 22:12:29.693106 [INFO   ] [AUTO] Hedging -16 BUYYYY
2023-03-15 22:12:29.693134 [INFO   ] [AUTO] Current Position is -60 to buy 21 to sell 0
2023-03-15 22:12:29.927603 [INFO   ] [AUTO] Hedge Selling Order730 for price 151400 vol 40 diff is 500 event 4 position -60
2023-03-15 22:12:31.858738 [INFO   ] [AUTO] Hedge Buying Order731 for price 150900 vol 40 diff is 300 event 2 position -60
2023-03-15 22:12:31.858797 [INFO   ] [AUTO] Hedge Selling Order732 for price 151400 vol 40 diff is 300 event 3 position -60
2023-03-15 22:12:32.351191 [INFO   ] [AUTO] order 732 filled for 12 lots at $151400 cents 3 events
2023-03-15 22:12:32.351253 [INFO   ] [AUTO] Hedging -12 BUYYYY
2023-03-15 22:12:32.351294 [INFO   ] [AUTO] Current Position is -72 to buy 40 to sell 28
2023-03-15 22:12:32.351389 [INFO   ] [AUTO] order 732 filled for 8 lots at $151400 cents 4 events
2023-03-15 22:12:32.351405 [INFO   ] [AUTO] Hedging -8 BUYYYY
2023-03-15 22:12:32.351430 [INFO   ] [AUTO] Current Position is -80 to buy 40 to sell 20
2023-03-15 22:12:32.375881 [INFO   ] [AUTO] Hedge Buying Order735 for price 151000 vol 48 diff is 300 event 6 position -80
2023-03-15 22:12:32.692658 [INFO   ] [AUTO] Hedge Buying Order736 for price 151300 vol 80 diff is 500 event 6 position -80
2023-03-15 22:12:32.913795 [INFO   ] [AUTO] Hedge Buying Order737 for price 151400 vol 12 diff is 400 event 6 position -80
2023-03-15 22:12:32.913854 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:33.405947 [INFO   ] [AUTO] Hedge Buying Order738 for price 151400 vol 12 diff is 500 event 5 position -80
2023-03-15 22:12:33.862883 [INFO   ] [AUTO] Hedge Buying Order739 for price 151500 vol 40 diff is 400 event 5 position -80
2023-03-15 22:12:33.862984 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:33.872216 [INFO   ] [AUTO] order 739 filled for 33 lots at $151500 cents 6 events
2023-03-15 22:12:33.872246 [INFO   ] [AUTO] Hedging 33 SELLLL
2023-03-15 22:12:33.872292 [INFO   ] [AUTO] Current Position is -47 to buy 147 to sell 20
2023-03-15 22:12:34.143629 [INFO   ] [AUTO] order 738 filled for 5 lots at $151400 cents 7 events
2023-03-15 22:12:34.143660 [INFO   ] [AUTO] Hedging 5 SELLLL
2023-03-15 22:12:34.143688 [INFO   ] [AUTO] Current Position is -42 to buy 142 to sell 20
2023-03-15 22:12:34.450531 [INFO   ] [AUTO] Hedge Buying Order742 for price 151700 vol 55 diff is 400 event 8 position -42
2023-03-15 22:12:34.621568 [INFO   ] [AUTO] Hedge Buying Order743 for price 151800 vol 80 diff is 500 event 7 position -42
2023-03-15 22:12:34.621600 [INFO   ] [AUTO] Paying the fee
2023-03-15 22:12:34.628329 [INFO   ] [AUTO] order 743 filled for 54 lots at $151800 cents 7 events
2023-03-15 22:12:34.628340 [INFO   ] [AUTO] Hedging 54 SELLLL
2023-03-15 22:12:34.628352 [INFO   ] [AUTO] Current Position is 12 to buy 88 to sell 20
2023-03-15 22:12:35.185891 [INFO   ] [AUTO] Hedge Buying Order745 for price 151900 vol 26 diff is 300 event 7 position 12
